"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-22","6.71","0.07",,"0.0","52","56","49","    1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-23","8.28","0.00",,"0.0","55","65","48",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-24","6.93","0.00",,"0.0","53","59","48",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-25","21.47","0.64",,"0.0","53","57","50","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-26","9.40","0.28",,"0.0","55","62","53","    1","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-27","6.93","0.01",,"0.0","62","69","56","    1","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-28","7.38","0.00",,"0.0","67","85","55","    1","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-29","11.41","0.06",,"0.0","77","88","65","    1",,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-30","11.18","0.00",,"0.0","65","69","53",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-01","11.41","0.00",,"0.0","56","73","50","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-02","15.43","0.00",,"0.0","71","78","62",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-03","15.43","0.00",,"0.0","64","67","55",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-04","9.84","0.00",,"0.0","58","66","51",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-05","12.75","2.27",,"0.0","56","64","53","    1",,"    1",,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-06","16.11","0.06",,"0.0","62","67","56","    1",,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-07","14.32","0.00",,"0.0","56","58","50",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-08","13.65","0.00",,"0.0","53","62","48",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-09","10.07","0.00",,"0.0","56","64","49",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-10","6.71","0.00",,"0.0","57","65","52",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-11","7.83","0.00",,"0.0","57","64","52",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-12","8.72","0.00",,"0.0","56","64","52",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-13","15.21","1.74",,"0.0","53","55","47","    1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-14","14.99","0.01",,"0.0","55","70","47",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-15","20.36","0.00",,"0.0","62","70","54",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-16","8.50","0.00",,"0.0","69","83","59",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-17","9.84","0.00",,"0.0","79","94","66",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-18","11.86","0.00",,"0.0","88","97","80",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-19","13.20","0.00",,"0.0","88","96","68",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-20","11.41","0.01",,"0.0","67","68","58",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-21","9.40","0.00",,"0.0","62","71","57",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-22","7.61","0.64",,"0.0","60","63","57","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-23","5.59","0.00",,"0.0","63","70","59",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-24","9.62","0.03",,"0.0","63","69","57",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-25","15.21","0.87",,"0.0","58","59","56","    1",,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-26","11.86","0.12",,"0.0","63","76","57","    1",,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-05-27","7.61","0.00",,"0.0","67","72","62",,,,,,,,,
